Id	Type	Site	Star	WeaponSkillId	CharacterId	SuitId	LogName
3046060	0	4	6	0	0	1660	Kamui - 6★ Memory Grid 4
3056060	0	5	6	0	0	1660	Kamui - 6★ Memory Grid 5
3066060	0	6	6	0	0	1660	Kamui - 6★ Memory Grid 6
3016061	0	1	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 1
3026061	0	2	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 2
3036061	0	3	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 3
3046061	0	4	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 4
3056061	0	5	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 5
3066061	0	6	6	0	0	1661	Lucia: Inverse Crown - 6★ Memory Grid 6
3016062	0	1	6	0	0	1662	Ignition - 6★ Memory Grid 1
3026062	0	2	6	0	0	1662	Ignition - 6★ Memory Grid 2
3036062	0	3	6	0	0	1662	Ignition - 6★ Memory Grid 3
3046062	0	4	6	0	0	1662	Ignition - 6★ Memory Grid 4
3056062	0	5	6	0	0	1662	Ignition - 6★ Memory Grid 5
3066062	0	6	6	0	0	1662	Ignition - 6★ Memory Grid 6
3016063	0	1	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 1
3026063	0	2	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 2
3036063	0	3	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 3
3046063	0	4	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 4
3056063	0	5	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 5
3066063	0	6	6	0	0	1663	6★ Memory Helentine: Lacrimosa Memory Grid 6
3016064	0	1	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 1
3026064	0	2	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 2
3036064	0	3	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 3
3046064	0	4	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 4
3056064	0	5	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 5
3066064	0	6	6	0	0	1664	Karenina: Effulgence - 6★ Memory Grid 6
3015059	0	1	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 1
3025059	0	2	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 2
3035059	0	3	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 3
3045059	0	4	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 4
3055059	0	5	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 5
3065059	0	6	5	0	0	1559	5★ Memory Bianca: Tipsy Night Grid 6
3015060	0	1	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 1
3025060	0	2	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 2
3035060	0	3	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 3
3045060	0	4	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 4
3055060	0	5	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 5
3065060	0	6	5	0	0	1560	5★ Memory Luna: Fullmoon Laurel Grid 6
3015061	0	1	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 1
3025061	0	2	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 2
3035061	0	3	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 3
3045061	0	4	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 4
3055061	0	5	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 5
3065061	0	6	5	0	0	1561	5★ Memory Cerberus - Rave Party Grid 6
3015062	0	1	5	0	0	1562	ChaCha: Qu Memory Grid 1
3025062	0	2	5	0	0	1562	ChaCha: Qu Memory Grid 2
3035062	0	3	5	0	0	1562	ChaCha: Qu Memory Grid 3
3045062	0	4	5	0	0	1562	ChaCha: Qu Memory Grid 4
3055062	0	5	5	0	0	1562	ChaCha: Qu Memory Grid 5
3065062	0	6	5	0	0	1562	ChaCha: Qu Memory Grid 6
3015063	0	1	5	0	0	1563	ChaCha: Hanying Memory Grid 1
3025063	0	2	5	0	0	1563	ChaCha: Hanying Memory Grid 2
3035063	0	3	5	0	0	1563	ChaCha: Hanying Memory Grid 3
3045063	0	4	5	0	0	1563	ChaCha: Hanying Memory Grid 4
3055063	0	5	5	0	0	1563	ChaCha: Hanying Memory Grid 5
3065063	0	6	5	0	0	1563	ChaCha: Hanying Memory Grid 6
3015064	0	1	5	0	0	1564	Nabati: Lucia Memory Grid 1
3025064	0	2	5	0	0	1564	Nabati: Lucia Memory Grid 2
3035064	0	3	5	0	0	1564	Nabati: Lucia Memory Grid 3
3045064	0	4	5	0	0	1564	Nabati: Lucia Memory Grid 4
3055064	0	5	5	0	0	1564	Nabati: Lucia Memory Grid 5
3065064	0	6	5	0	0	1564	Nabati: Lucia Memory Grid 6
3015065	0	1	5	0	0	1565	Nabati: Lee Memory Grid 1
3025065	0	2	5	0	0	1565	Nabati: Lee Memory Grid 2
3035065	0	3	5	0	0	1565	Nabati: Lee Memory Grid 3
3045065	0	4	5	0	0	1565	Nabati: Lee Memory Grid 4
3055065	0	5	5	0	0	1565	Nabati: Lee Memory Grid 5
3065065	0	6	5	0	0	1565	Nabati: Lee Memory Grid 6
3015066	0	1	5	0	0	1566	Nabati: Liv Memory Grid 1
3025066	0	2	5	0	0	1566	Nabati: Liv Memory Grid 2
3035066	0	3	5	0	0	1566	Nabati: Liv Memory Grid 3
3045066	0	4	5	0	0	1566	Nabati: Liv Memory Grid 4
3055066	0	5	5	0	0	1566	Nabati: Liv Memory Grid 5
3065066	0	6	5	0	0	1566	Nabati: Liv Memory Grid 6
3015067	0	1	5	0	0	1567	Treasure Gem: Bianca Memory Grid 1
3025067	0	2	5	0	0	1567	Treasure Gem: Bianca Memory Grid 2
3035067	0	3	5	0	0	1567	Treasure Gem: Bianca Memory Grid 3
3045067	0	4	5	0	0	1567	Treasure Gem: Bianca Memory Grid 4
3055067	0	5	5	0	0	1567	Treasure Gem: Bianca Memory Grid 5
3065067	0	6	5	0	0	1567	Treasure Gem: Bianca Memory Grid 6
3015068	0	1	5	0	0	1568	Treasure Gem: Nanami Memory Grid 1
3025068	0	2	5	0	0	1568	Treasure Gem: Nanami Memory Grid 2
3035068	0	3	5	0	0	1568	Treasure Gem: Nanami Memory Grid 3
3045068	0	4	5	0	0	1568	Treasure Gem: Nanami Memory Grid 4
3055068	0	5	5	0	0	1568	Treasure Gem: Nanami Memory Grid 5
3065068	0	6	5	0	0	1568	Treasure Gem: Nanami Memory Grid 6
3015069	0	1	5	0	0	1569	Nanami: Holoverse Memory Grid 1
3025069	0	2	5	0	0	1569	Nanami: Holoverse Memory Grid 2
3035069	0	3	5	0	0	1569	Nanami: Holoverse Memory Grid 3
3045069	0	4	5	0	0	1569	Nanami: Holoverse Memory Grid 4
3055069	0	5	5	0	0	1569	Nanami: Holoverse Memory Grid 5
3065069	0	6	5	0	0	1569	Nanami: Holoverse Memory Grid 6
3015070	0	1	5	0	0	1570	Lawson: Mind Station Memory Grid 1
3025070	0	2	5	0	0	1570	Lawson: Mind Station Memory Grid 2
3035070	0	3	5	0	0	1570	Lawson: Mind Station Memory Grid 3
3045070	0	4	5	0	0	1570	Lawson: Mind Station Memory Grid 4
3055070	0	5	5	0	0	1570	Lawson: Mind Station Memory Grid 5
3065070	0	6	5	0	0	1570	Lawson: Mind Station Memory Grid 6
3015071	0	1	5	0	0	1571	5.5th Anniversary Memory Grid 1
3025071	0	2	5	0	0	1571	5.5th Anniversary Memory Grid 2
3035071	0	3	5	0	0	1571	5.5th Anniversary Memory Grid 3
3045071	0	4	5	0	0	1571	5.5th Anniversary Memory Grid 4
3055071	0	5	5	0	0	1571	5.5th Anniversary Memory Grid 5
3065071	0	6	5	0	0	1571	5.5th Anniversary Memory Grid 6
3015072	0	1	5	0	0	1572	6th Anniversary Memory Grid 1
3025072	0	2	5	0	0	1572	6th Anniversary Memory Grid 2
3035072	0	3	5	0	0	1572	6th Anniversary Memory Grid 3
3045072	0	4	5	0	0	1572	6th Anniversary Memory Grid 4
3055072	0	5	5	0	0	1572	6th Anniversary Memory Grid 5
3065072	0	6	5	0	0	1572	6th Anniversary Memory Grid 6
3015501	0	1	5	0	0	20000	Straylight Terminal Memory Grid 1
3025501	0	2	5	0	0	20000	Straylight Terminal Memory Grid 2
3035501	0	3	5	0	0	20000	Straylight Terminal Memory Grid 3
3045501	0	4	5	0	0	20000	Straylight Terminal Memory Grid 4
3015650	0	1	5	0	0	50000	Lucia - Summer Daze Memory Grid 1
3025650	0	2	5	0	0	50000	Lucia - Summer Daze Memory Grid 2
3035650	0	3	5	0	0	50000	Lucia - Summer Daze Memory Grid 3
3045650	0	4	5	0	0	50000	Lucia - Summer Daze Memory Grid 4
3055650	0	5	5	0	0	50000	Lucia - Summer Daze Memory Grid 5
3065650	0	6	5	0	0	50000	Lucia - Summer Daze Memory Grid 6
